db_id,original_question,translated_question,query
network_1,Show the ID of the high schooler named Kyle.,కైల్ అనే ఉన్నత పాఠశాల విద్యార్థి IDని చూపండి.,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle"""
network_1,What is Kyle's id?,కైల్ ఐడి అంటే ఏమిటి?,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle"""
network_1,How many high schoolers are there in grade 9 or 10?,గ్రేడ్ 9 లేదా 10లో ఎంత మంది ఉన్నత పాఠశాలలు ఉన్నారు?,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10
network_1,Count the number of high schoolers in grades 9 or 10.,9 లేదా 10 తరగతులలో ఉన్నత పాఠశాలల సంఖ్యను లెక్కించండి.,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10
network_1,Show the number of high schoolers for each grade.,ప్రతి గ్రేడ్ కోసం ఉన్నత పాఠశాలల సంఖ్యను చూపండి.,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade"
network_1,How many high schoolers are in each grade?,ప్రతి గ్రేడ్‌లో ఎంత మంది ఉన్నత పాఠశాలలు ఉన్నారు?,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade"
network_1,Which grade has the most high schoolers?,ఏ గ్రేడ్‌లో ఎక్కువ మంది ఉన్నత పాఠశాలలు ఉన్నారు?,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1
network_1,Return the grade that has the greatest number of high schoolers.,అత్యధిక సంఖ్యలో ఉన్నత పాఠశాలలు ఉన్న గ్రేడ్‌ను తిరిగి ఇవ్వండి.,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1
network_1,Show me all grades that have at least 4 students.,కనీసం 4 మంది విద్యార్థులు ఉన్న అన్ని గ్రేడ్‌లను నాకు చూపించు.,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4
network_1,Which grades have 4 or more high schoolers?,ఏ గ్రేడ్‌లలో 4 లేదా అంతకంటే ఎక్కువ ఉన్నత పాఠశాలలు ఉన్నాయి?,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4
network_1,Show the student IDs and numbers of friends corresponding to each.,ప్రతి ఒక్కరికి సంబంధించిన విద్యార్థి IDలు మరియు స్నేహితుల సంఖ్యలను చూపండి.,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id"
network_1,How many friends does each student have?,ఒక్కో విద్యార్థికి ఎంతమంది స్నేహితులు ఉన్నారు?,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id"
network_1,Show the names of high school students and their corresponding number of friends.,ఉన్నత పాఠశాల విద్యార్థుల పేర్లు మరియు వారి సంబంధిత స్నేహితుల సంఖ్యను చూపండి.,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,What are the names of the high schoolers and how many friends does each have?,ఉన్నత పాఠశాలల పేర్లు ఏమిటి మరియు ప్రతి ఒక్కరికి ఎంతమంది స్నేహితులు ఉన్నారు?,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,What is the name of the high schooler who has the greatest number of friends?,అత్యధిక సంఖ్యలో స్నేహితులు ఉన్న ఉన్నత పాఠశాల విద్యార్థి పేరు ఏమిటి?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Return the name of the high school student with the most friends.,అత్యంత స్నేహితులతో ఉన్నత పాఠశాల విద్యార్థి పేరును తిరిగి ఇవ్వండి.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Show the names of high schoolers who have at least 3 friends.,కనీసం 3 మంది స్నేహితులు ఉన్న ఉన్నత పాఠశాలల పేర్లను చూపండి.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3
network_1,What are the names of high schoolers who have 3 or more friends?,3 లేదా అంతకంటే ఎక్కువ మంది స్నేహితులు ఉన్న ఉన్నత పాఠశాలల పేర్లు ఏమిటి?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3
network_1,Show the names of all of the high schooler Kyle's friends.,ఉన్నత పాఠశాల విద్యార్థి కైల్ స్నేహితులందరి పేర్లను చూపించు.,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle"""
network_1,Return the names of friends of the high school student Kyle.,ఉన్నత పాఠశాల విద్యార్థి కైల్ స్నేహితుల పేర్లను తిరిగి ఇవ్వండి.,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle"""
network_1,How many friends does the high school student Kyle have?,హైస్కూల్ విద్యార్థి కైల్‌కి ఎంతమంది స్నేహితులు ఉన్నారు?,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Count the number of friends Kyle has.,కైల్‌కు ఉన్న స్నేహితుల సంఖ్యను లెక్కించండి.,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Show ids of all students who do not have any friends.,స్నేహితులు లేని విద్యార్థులందరి ఐడీలను చూపండి.,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend
network_1,What are the ids of high school students who do not have friends?,స్నేహితులు లేని హైస్కూల్ విద్యార్థుల ఐడీలు ఏమిటి?,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend
network_1,Show names of all high school students who do not have any friends.,స్నేహితులు లేని ఉన్నత పాఠశాల విద్యార్థులందరి పేర్లను చూపండి.,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id
network_1,What are the names of students who have no friends?,స్నేహితులు లేని విద్యార్థుల పేర్లు ఏమిటి?,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id
network_1,Show the ids of high schoolers who have friends and are also liked by someone else.,స్నేహితులు ఉన్న మరియు మరొకరు ఇష్టపడే ఉన్నత పాఠశాల విద్యార్థుల ఐడిలను చూపండి.,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes
network_1,What are the ids of students who both have friends and are liked?,ఇద్దరు స్నేహితులు మరియు ఇష్టపడే విద్యార్థుల ఐడిలు ఏమిటి?,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes
network_1,Show name of all students who have some friends and also are liked by someone else.,కొంతమంది స్నేహితులు మరియు మరొకరు ఇష్టపడిన విద్యార్థులందరి పేరును చూపండి.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id
network_1,What are the names of high schoolers who both have friends and are liked?,ఇద్దరు స్నేహితులు మరియు ఇష్టపడే ఉన్నత పాఠశాలల పేర్లు ఏమిటి?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id
network_1,Count the number of likes for each student id.,ప్రతి విద్యార్థి ఐడి కోసం లైక్‌ల సంఖ్యను లెక్కించండి.,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id"
network_1,How many likes correspond to each student id?,ప్రతి విద్యార్థి ఐడికి ఎన్ని లైక్‌లు సరిపోతాయి?,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id"
network_1,"Show the names of high schoolers who have likes, and numbers of likes for each.",లైక్‌లను కలిగి ఉన్న ఉన్నత పాఠశాలల పేర్లను మరియు ప్రతి ఒక్కరికి నచ్చిన సంఖ్యలను చూపండి.,"SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,"What are the names of high schoolers who have likes, and how many likes does each have?",ఇష్టాలను కలిగి ఉన్న ఉన్నత పాఠశాలల పేర్లు ఏమిటి మరియు ప్రతి ఒక్కరికి ఎన్ని లైక్‌లు ఉన్నాయి?,"SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,What is the name of the high schooler who has the greatest number of likes?,అత్యధిక సంఖ్యలో లైక్‌లను కలిగి ఉన్న హైస్కూలర్ పేరు ఏమిటి?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Give the name of the student with the most likes.,ఎక్కువ లైక్‌లు వచ్చిన విద్యార్థి పేరును ఇవ్వండి.,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Show the names of students who have at least 2 likes.,కనీసం 2 లైక్‌లు ఉన్న విద్యార్థుల పేర్లను చూపండి.,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2
network_1,What are the names of students who have 2 or more likes?,2 లేదా అంతకంటే ఎక్కువ లైక్‌లను కలిగి ఉన్న విద్యార్థుల పేర్లు ఏమిటి?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2
network_1,Show the names of students who have a grade higher than 5 and have at least 2 friends.,5 కంటే ఎక్కువ గ్రేడ్ ఉన్న మరియు కనీసం 2 స్నేహితులు ఉన్న విద్యార్థుల పేర్లను చూపండి.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2
network_1,What are the names of high schoolers who have a grade of over 5 and have 2 or more friends?,5 కంటే ఎక్కువ గ్రేడ్ ఉన్న మరియు 2 లేదా అంతకంటే ఎక్కువ మంది స్నేహితులు ఉన్న ఉన్నత పాఠశాలల పేర్లు ఏమిటి?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2
network_1,How many likes does Kyle have?,కైల్‌కి ఎన్ని లైక్‌లు ఉన్నాయి?,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Return the number of likes that the high schooler named Kyle has.,కైల్ అనే ఉన్నత పాఠశాల విద్యార్థికి ఉన్న లైక్‌ల సంఖ్యను తిరిగి ఇవ్వండి.,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Find the average grade of all students who have some friends.,కొంతమంది స్నేహితులు ఉన్న విద్యార్థులందరి సగటు గ్రేడ్‌ను కనుగొనండి.,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
network_1,What is the average grade of students who have friends?,స్నేహితులు ఉన్న విద్యార్థుల సగటు గ్రేడ్ ఎంత?,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
network_1,Find the minimum grade of students who have no friends.,స్నేహితులు లేని విద్యార్థుల కనీస గ్రేడ్‌ను కనుగొనండి.,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
network_1,What is the lowest grade of students who do not have any friends?,స్నేహితులు లేని విద్యార్థుల అత్యల్ప గ్రేడ్ ఏది?,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
dog_kennels,Which states have both owners and professionals living there?,ఏ రాష్ట్రాల్లో యజమానులు మరియు నిపుణులు నివసిస్తున్నారు?,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals
dog_kennels,Find the states where both owners and professionals live.,యజమానులు మరియు నిపుణులు ఇద్దరూ నివసించే రాష్ట్రాలను కనుగొనండి.,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals
dog_kennels,What is the average age of the dogs who have gone through any treatments?,ఏదైనా చికిత్సల ద్వారా వెళ్ళిన కుక్కల సగటు వయస్సు ఎంత?,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments )
dog_kennels,Find the average age of the dogs who went through treatments.,చికిత్సల ద్వారా వెళ్ళిన కుక్కల సగటు వయస్సును కనుగొనండి.,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments )
dog_kennels,"Which professionals live in the state of Indiana or have done treatment on more than 2 treatments? List his or her id, last name and cell phone.","ఇండియానా రాష్ట్రంలో ఏ నిపుణులు నివసిస్తున్నారు లేదా 2 కంటే ఎక్కువ చికిత్సలు చేసారు? అతని లేదా ఆమె ID, ఇంటి పేరు మరియు సెల్ ఫోన్‌ను జాబితా చేయండి.","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2"
dog_kennels,"Find the id, last name and cell phone of the professionals who live in the state of Indiana or have performed more than two treatments.","ఇండియానా రాష్ట్రంలో నివసిస్తున్న లేదా రెండు కంటే ఎక్కువ చికిత్సలు చేసిన నిపుణుల ID, ఇంటి పేరు మరియు సెల్ ఫోన్‌ను కనుగొనండి.","SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2"
dog_kennels,Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,ఏ కుక్కలు తమ యజమానికి చికిత్స కోసం 1000 కంటే ఎక్కువ ఖర్చు పెట్టలేదు? కుక్కల పేర్లను జాబితా చేయండి.,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 )
dog_kennels,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,యజమాని చికిత్స కోసం 1000 కంటే ఎక్కువ ఖర్చు చేయని కుక్కల పేర్లు ఏమిటి?,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 )
dog_kennels,Which first names are used for professionals or owners but are not used as dog names?,నిపుణులు లేదా యజమానుల కోసం ఏ మొదటి పేర్లు ఉపయోగించబడతాయి కానీ కుక్క పేర్లుగా ఉపయోగించబడవు?,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs
dog_kennels,Find the first names that are used for professionals or owners but are not used as dog names.,నిపుణులు లేదా యజమానుల కోసం ఉపయోగించబడే మొదటి పేర్లను కనుగొనండి కానీ కుక్క పేర్లుగా ఉపయోగించబడవు.,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs
dog_kennels,"Which professional did not operate any treatment on dogs? List the professional's id, role and email.","కుక్కలకు చికిత్స చేయని నిపుణులు ఎవరు? ప్రొఫెషనల్ ఐడి, పాత్ర మరియు ఇమెయిల్‌ను జాబితా చేయండి.","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id"
dog_kennels,"Give me the id, role and email of the professionals who did not perform any treatment on dogs.","కుక్కలకు ఎలాంటి చికిత్స చేయని నిపుణుల ఐడి, పాత్ర మరియు ఇమెయిల్‌ను నాకు ఇవ్వండి.","SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id"
dog_kennels,"Which owner owns the most dogs? List the owner id, first name and last name.","ఏ యజమాని ఎక్కువ కుక్కలను కలిగి ఉన్నాడు? యజమాని ఐడి, మొదటి పేరు మరియు చివరి పేరును జాబితా చేయండి.","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,"Return the owner id, first name and last name of the owner who has the most dogs.","ఎక్కువ కుక్కలను కలిగి ఉన్న యజమాని యజమాని ఐడి, మొదటి పేరు మరియు ఇంటి పేరును తిరిగి ఇవ్వండి.","SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,"Which professionals have done at least two treatments? List the professional's id, role, and first name.","ఏ నిపుణులు కనీసం రెండు చికిత్సలు చేసారు? ప్రొఫెషనల్ యొక్క ఐడి, పాత్ర మరియు మొదటి పేరును జాబితా చేయండి.","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,"What are the id, role, and first name of the professionals who have performed two or more treatments?","రెండు లేదా అంతకంటే ఎక్కువ చికిత్సలు చేసిన నిపుణుల ఐడి, పాత్ర మరియు మొదటి పేరు ఏమిటి?","SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,What is the name of the breed with the most dogs?,కుక్కలు ఎక్కువగా ఉండే జాతి పేరు ఏమిటి?,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1
dog_kennels,Which breed do the most dogs have? Give me the breed name.,ఎక్కువ కుక్కలు ఏ జాతిని కలిగి ఉన్నాయి? నాకు జాతి పేరు ఇవ్వండి.,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1
dog_kennels,Which owner has paid for the most treatments on his or her dogs? List the owner id and last name.,ఏ యజమాని తన కుక్కలకు ఎక్కువ చికిత్సల కోసం చెల్లించాడు? యజమాని ID మరియు చివరి పేరును జాబితా చేయండి.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,అతని లేదా ఆమె కుక్కల చికిత్సల కోసం ఎక్కువ ఖర్చు చేసిన యజమాని యొక్క యజమాని ఐడి మరియు ఇంటి పేరు చెప్పండి.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dog_kennels,What is the description of the treatment type that costs the least money in total?,మొత్తంగా తక్కువ డబ్బు ఖర్చయ్యే చికిత్స రకం యొక్క వివరణ ఏమిటి?,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1
dog_kennels,Give me the description of the treatment type whose total cost is the lowest.,మొత్తం ఖర్చు తక్కువగా ఉండే చికిత్స రకం గురించి నాకు వివరణ ఇవ్వండి.,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1
dog_kennels,Which owner has paid the largest amount of money in total for their dogs? Show the owner id and zip code.,ఏ యజమాని తమ కుక్కల కోసం మొత్తంగా ఎక్కువ మొత్తంలో డబ్బు చెల్లించారు? యజమాని ఐడి మరియు జిప్ కోడ్‌ను చూపండి.,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1"
dog_kennels,Find the owner id and zip code of the owner who spent the most money in total for his or her dogs.,అతని లేదా ఆమె కుక్కల కోసం మొత్తం ఎక్కువ డబ్బు ఖర్చు చేసిన యజమాని యజమాని ఐడి మరియు జిప్ కోడ్‌ను కనుగొనండి.,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1"
dog_kennels,Which professionals have done at least two types of treatments? List the professional id and cell phone.,ఏ నిపుణులు కనీసం రెండు రకాల చికిత్సలు చేసారు? ప్రొఫెషనల్ ఐడి మరియు సెల్ ఫోన్‌ను జాబితా చేయండి.,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,Find the id and cell phone of the professionals who operate two or more types of treatments.,రెండు లేదా అంతకంటే ఎక్కువ రకాల చికిత్సలను నిర్వహించే నిపుణుల ID మరియు సెల్ ఫోన్‌ను కనుగొనండి.,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dog_kennels,What are the first name and last name of the professionals who have done treatment with cost below average?,సగటు కంటే తక్కువ ఖర్చుతో చికిత్స చేసిన నిపుణుల మొదటి పేరు మరియు చివరి పేరు ఏమిటి?,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )"
dog_kennels,Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,ఏ నిపుణులు సగటు కంటే తక్కువ ఖర్చుతో చికిత్సను నిర్వహించారు? నాకు సిద్ధాంతం యొక్క మొదటి పేర్లు మరియు చివరి పేర్లను ఇవ్వండి.,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )"
dog_kennels,"List the date of each treatment, together with the first name of the professional who operated it.","ప్రతి చికిత్స యొక్క తేదీని, దానిని ఆపరేట్ చేసిన ప్రొఫెషనల్ మొదటి పేరుతో జాబితా చేయండి.","SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id"
dog_kennels,What are the date and the operating professional's first name of each treatment?,ప్రతి చికిత్స యొక్క తేదీ మరియు ఆపరేటింగ్ ప్రొఫెషనల్ మొదటి పేరు ఏమిటి?,"SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id"
dog_kennels,List the cost of each treatment and the corresponding treatment type description.,ప్రతి చికిత్స ఖర్చు మరియు సంబంధిత చికిత్స రకం వివరణను జాబితా చేయండి.,"SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code"
dog_kennels,What are the cost and treatment type description of each treatment?,ప్రతి చికిత్స ఖర్చు మరియు చికిత్స రకం వివరణ ఏమిటి?,"SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code"
dog_kennels,"List each owner's first name, last name, and the size of his for her dog.","ప్రతి యజమాని మొదటి పేరు, చివరి పేరు మరియు ఆమె కుక్క కోసం అతని పరిమాణాన్ని జాబితా చేయండి.","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dog_kennels,"What are each owner's first name, last name, and the size of their dog?","ప్రతి యజమాని మొదటి పేరు, చివరి పేరు మరియు వారి కుక్క పరిమాణం ఏమిటి?","SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dog_kennels,List pairs of the owner's first name and the dogs's name.,యజమాని మొదటి పేరు మరియు కుక్కల పేరు యొక్క జతలను జాబితా చేయండి.,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dog_kennels,What are each owner's first name and their dogs's name?,ప్రతి యజమాని మొదటి పేరు మరియు వారి కుక్కల పేరు ఏమిటి?,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dog_kennels,List the names of the dogs of the rarest breed and the treatment dates of them.,అరుదైన జాతికి చెందిన కుక్కల పేర్లు మరియు వాటికి చికిత్స చేసే తేదీలను జాబితా చేయండి.,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )"
dog_kennels,Which dogs are of the rarest breed? Show their names and treatment dates.,ఏ కుక్కలు అరుదైన జాతికి చెందినవి? వారి పేర్లు మరియు చికిత్స తేదీలను చూపండి.,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )"
