db_id,original_question,translated_question,query
world_1,What are the names and areas of countries with the top 5 largest area?,ከፍተኛ 5 ትልቅ ቦታ ያላቸው አገሮች ስሞች እና አካባቢዎች ምንድ ናቸው?,"SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5"
world_1,Return the names and surface areas of the 5 largest countries.,የ5ቱን ትላልቅ ሀገራት ስሞች እና የገጽታ ቦታዎች ይመልሱ።,"SELECT Name ,  SurfaceArea FROM country ORDER BY SurfaceArea DESC LIMIT 5"
world_1,What are names of countries with the top 3 largest population?,ከፍተኛ 3 ከፍተኛ የሕዝብ ብዛት ያላቸው አገሮች ስም ማን ይባላል?,SELECT Name FROM country ORDER BY Population DESC LIMIT 3
world_1,Return the names of the 3 most populated countries.,በጣም ህዝብ የሚበዛባቸውን 3 አገሮች ስም ይመልሱ።,SELECT Name FROM country ORDER BY Population DESC LIMIT 3
world_1,What are the names of the nations with the 3 lowest populations?,3 ዝቅተኛ የህዝብ ብዛት ያላቸው ብሔሮች ስም ማን ይባላል?,SELECT Name FROM country ORDER BY Population ASC LIMIT 3
world_1,Return the names of the 3 countries with the fewest people.,በጣም ጥቂት ሰዎች ያሏቸውን የ3ቱን ሀገራት ስም ይመልሱ።,SELECT Name FROM country ORDER BY Population ASC LIMIT 3
world_1,how many countries are in Asia?,በእስያ ውስጥ ስንት አገሮች አሉ?,"SELECT count(*) FROM country WHERE continent  =  ""Asia"""
world_1,Count the number of countries in Asia.,በእስያ ያሉትን አገሮች ብዛት ይቁጠሩ።,"SELECT count(*) FROM country WHERE continent  =  ""Asia"""
world_1,What are the names of the countries that are in the continent of Europe and have a population of 80000?,በአውሮፓ አህጉር ውስጥ ያሉ እና 80000 ህዝብ ያላቸው ሀገራት ስም ማን ይባላል?,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000"""
world_1,Give the names of countries that are in Europe and have a population equal to 80000.,በአውሮፓ ውስጥ ያሉ እና ከ 80000 ጋር እኩል የሆነ የህዝብ ብዛት ያላቸውን ሀገራት ስም ስጥ።,"SELECT Name FROM country WHERE continent  =  ""Europe"" AND Population  =  ""80000"""
world_1,What is the total population and average area of countries in the continent of North America whose area is bigger than 3000 ?,በሰሜን አሜሪካ አህጉር ውስጥ ያሉ ሀገራት አጠቃላይ የህዝብ ብዛት እና አማካይ ስፋት ከ 3000 በላይ ነው?,"select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000"
world_1,Give the total population and average surface area corresponding to countries in North America that have a surface area greater than 3000 .,በሰሜን አሜሪካ ከ 3000 በላይ የወለል ስፋት ካላቸው አገሮች ጋር የሚዛመደውን አጠቃላይ የህዝብ ብዛት እና አማካይ የገጽታ ስፋት ይስጡ።,"select sum(population) ,  avg(surfacearea) from country where continent  =  ""north america"" and surfacearea  >  3000"
world_1,What are the cities whose population is between 160000 and 900000?,ህዝባቸው ከ160000 እስከ 900000 ያሉት ከተሞች የትኞቹ ናቸው?,SELECT name FROM city WHERE Population BETWEEN 160000 AND 900000
world_1,Return the names of cities that have a population between 160000 and 900000 .,ከ160000 እስከ 900000 ህዝብ ያላቸውን የከተማ ስም ይመልሱ።,select name from city where population between 160000 and 900000
world_1,Which language is spoken by the largest number of countries?,በብዙ አገሮች የሚነገረው ቋንቋ የትኛው ነው?,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1
world_1,Give the language that is spoken in the most countries.,በብዙ አገሮች የሚነገረውን ቋንቋ ይስጡ።,SELECT LANGUAGE FROM countrylanguage GROUP BY LANGUAGE ORDER BY count(*) DESC LIMIT 1
world_1,What is the language spoken by the largest percentage of people in each country?,በእያንዳንዱ ሀገር ውስጥ ከፍተኛው መቶኛ ሰዎች የሚናገሩት ቋንቋ ምንድነው?,"SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode"
world_1,"What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?",የተለያዩ አገሮች የአገር ኮዶች ምንድን ናቸው፣ እና ለእያንዳንዱ ሰው ከፍተኛው መቶኛ የሚናገሩት ቋንቋዎች ምንድናቸው?,"SELECT LANGUAGE ,  CountryCode ,  max(Percentage) FROM countrylanguage GROUP BY CountryCode"
world_1,What is the total number of countries where Spanish is spoken by the largest percentage of people?,በትልቁ መቶኛ ስፓኒሽ የሚነገርባቸው አገሮች ጠቅላላ ቁጥር ስንት ነው?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode"
world_1,Count the number of countries for which Spanish is the predominantly spoken language.,ስፓኒሽ በብዛት የሚነገርባቸው አገሮች ብዛት ይቁጠሩ።,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode"
world_1,What are the codes of countries where Spanish is spoken by the largest percentage of people?,በትልቁ ሰዎች መቶኛ ስፓኒሽ የሚነገርባቸው አገሮች ኮዶች ምንድን ናቸው?,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode"
world_1,Return the codes of countries for which Spanish is the predominantly spoken language.,ስፓኒሽ በብዛት የሚነገርባቸው አገሮች ኮዶችን ይመልሱ።,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode"
orchestra,How many conductors are there?,ስንት መሪዎች አሉ?,SELECT count(*) FROM conductor
orchestra,Count the number of conductors.,የመቆጣጠሪያዎችን ብዛት ይቁጠሩ.,SELECT count(*) FROM conductor
orchestra,List the names of conductors in ascending order of age.,በእድሜ ቅደም ተከተል የአስተላላፊዎችን ስም ይዘርዝሩ።,SELECT Name FROM conductor ORDER BY Age ASC
orchestra,"What are the names of conductors, ordered by age?",በእድሜ የታዘዙ የተቆጣጣሪዎች ስሞች ምንድ ናቸው?,SELECT Name FROM conductor ORDER BY Age ASC
orchestra,"What are the names of conductors whose nationalities are not ""USA""?",ብሔረሰባቸው &quot;ዩኤስኤ&quot; ያልሆኑ መሪዎች ስም ማን ይባላል?,SELECT Name FROM conductor WHERE Nationality != 'USA'
orchestra,"Return the names of conductors that do not have the nationality ""USA"".",የ&quot;ዩኤስኤ&quot; ዜግነት የሌላቸውን የአስተዳዳሪዎች ስም ይመልሱ።,SELECT Name FROM conductor WHERE Nationality != 'USA'
orchestra,What are the record companies of orchestras in descending order of years in which they were founded?,ኦርኬስትራዎች በተመሠረቱበት የዓመታት ቅደም ተከተል የተመዘገበባቸው ኩባንያዎች ምንድናቸው?,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC
orchestra,"Return the record companies of orchestras, sorted descending by the years in which they were founded.",የኦርኬስትራ ሪከርድ ኩባንያዎችን ይመልሱ፣ በተመሠረቱባቸው ዓመታት ወደ ታች ወርደው ተደርድረዋል።,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC
orchestra,What is the average attendance of shows?,የትዕይንቶች አማካይ መገኘት ምን ያህል ነው?,SELECT avg(Attendance) FROM SHOW
orchestra,Return the average attendance across all shows.,በሁሉም ትዕይንቶች ላይ ያለውን አማካይ ተገኝቶ ይመልሱ።,SELECT avg(Attendance) FROM SHOW
orchestra,"What are the maximum and minimum share of performances whose type is not ""Live final"".",የአፈፃፀም ከፍተኛው እና ዝቅተኛው ድርሻ ምን ያህል ነው አይነታቸው &quot;የቀጥታ የመጨረሻ&quot; ያልሆነ።,"SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final"""
orchestra,"Return the maximum and minimum shares for performances that do not have the type ""Live final"".",የ&quot;ቀጥታ የመጨረሻ&quot; አይነት ለሌላቸው ትርኢቶች ከፍተኛውን እና ዝቅተኛውን ድርሻ ይመልሱ።,"SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final"""
orchestra,How many different nationalities do conductors have?,ዳይሬክተሮች ምን ያህል የተለያዩ ብሔረሰቦች አሏቸው?,SELECT count(DISTINCT Nationality) FROM conductor
orchestra,Count the number of different nationalities of conductors.,የተለያዩ ዜግነት ያላቸው መሪዎችን ቁጥር ይቁጠሩ.,SELECT count(DISTINCT Nationality) FROM conductor
orchestra,List names of conductors in descending order of years of work.,በተቀነሰ የሥራ ዓመታት ቅደም ተከተል ውስጥ የአስተላላፊዎችን ስም ይዘርዝሩ።,SELECT Name FROM conductor ORDER BY Year_of_Work DESC
orchestra,"What are the names of conductors, sorted descending by the number of years they have worked?",በሠሩት ዓመታት ብዛት የተደረደሩት መሪዎች ስም ማን ይባላል?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC
orchestra,List the name of the conductor with the most years of work.,በጣም ብዙ የስራ ዓመታትን የያዘውን የዳይሬክተሩን ስም ይዘርዝሩ።,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1
orchestra,What is the name of the conductor who has worked the greatest number of years?,እጅግ በጣም ብዙ ዓመታትን የሠራው መሪ ስም ማን ይባላል?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1
orchestra,Show the names of conductors and the orchestras they have conducted.,የተመራመሩትን እና ኦርኬስትራዎችን ስም ያሳዩ።,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID"
orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted?,ያካሂዱት የኦርኬስትራ መሪዎችና ተጓዳኝ ኦርኬስትራዎች ስም ማን ይባላል?,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID"
orchestra,Show the names of conductors that have conducted more than one orchestras.,ከአንድ በላይ ኦርኬስትራዎችን ያደረጉ መሪዎችን ስም አሳይ።,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1
orchestra,What are the names of conductors who have conducted at more than one orchestra?,ከአንድ በላይ ኦርኬስትራ ውስጥ የተካኑ መሪዎች ስም ማን ይባላል?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1
orchestra,Show the name of the conductor that has conducted the most number of orchestras.,ብዙ ቁጥር ያላቸውን ኦርኬስትራዎች ያካሄደውን መሪ ስም አሳይ።,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1
orchestra,What is the name of the conductor who has conducted the most orchestras?,ብዙ ኦርኬስትራዎችን ያከናወነው መሪ ስም ማን ይባላል?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1
orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008.,እባኮትን ከ2008 በኋላ የተመሰረቱ ኦርኬስትራዎችን ያካሄደውን መሪ ስም ያሳዩ።,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008
orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008?,ከ 2008 በኋላ የተመሰረቱ ኦርኬስትራዎችን ያደረጉ መሪዎች ስም ማን ይባላሉ?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008
orchestra,Please show the different record companies and the corresponding number of orchestras.,እባክዎን የተለያዩ ሪከርድ ኩባንያዎችን እና ተዛማጅ ኦርኬስትራዎችን ቁጥር ያሳዩ።,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company"
orchestra,How many orchestras does each record company manage?,እያንዳንዱ የመዝገብ ኩባንያ ስንት ኦርኬስትራዎችን ያስተዳድራል?,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company"
orchestra,Please show the record formats of orchestras in ascending order of count.,እባክዎ የኦርኬስትራዎችን የመዝገብ ቅርጸቶች በከፍታ ቅደም ተከተል ያሳዩ።,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC
orchestra,"What are the major record formats of orchestras, sorted by their frequency?",በድግግሞሾቻቸው የተደረደሩ የኦርኬስትራ ዋና ዋና ቅርጸቶች ምንድናቸው?,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC
orchestra,List the record company shared by the most number of orchestras.,በብዙ ኦርኬስትራዎች የተጋራውን ሪከርድ ኩባንያ ይዘርዝሩ።,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1
orchestra,What is the record company used by the greatest number of orchestras?,በጣም ብዙ ቁጥር ያላቸው ኦርኬስትራዎች የሚጠቀሙበት ሪከርድ ኩባንያ ምንድነው?,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1
orchestra,List the names of orchestras that have no performance.,ምንም አፈጻጸም የሌላቸውን የኦርኬስትራዎችን ስም ይዘርዝሩ።,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance)
orchestra,What are the orchestras that do not have any performances?,ምንም ትርኢት የሌላቸው ኦርኬስትራዎች ምንድን ናቸው?,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance)
orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003.,ከ2003 በፊት እና ከ2003 በኋላ የተመሰረቱ ኦርኬስትራዎች ያካፈሉትን ሪከርድ ኩባንያዎች አሳይ።,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003
orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?,ከ2003 በፊት የተመሰረቱት እና ከ2003 በኋላ የተመሰረቱት በሁለቱም ኦርኬስትራዎች የሚጠቀሙባቸው ሪከርድ ኩባንያዎች ምን ምን ናቸው?,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003
orchestra,"Find the number of orchestras whose record format is ""CD"" or ""DVD"".",የመዝገብ ቅርጸታቸው &quot;ሲዲ&quot; ወይም &quot;ዲቪዲ&quot; የሆኑ ኦርኬስትራዎችን ቁጥር ያግኙ።,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD"""
orchestra,Count the number of orchestras that have CD or DVD as their record format.,ሲዲ ወይም ዲቪዲ ያላቸውን ኦርኬስትራዎች እንደ መዝገብ ቅርጸታቸው ይቁጠሩ።,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD"""
orchestra,Show the years in which orchestras that have given more than one performance are founded.,ከአንድ በላይ አፈፃፀም የሰጡ ኦርኬስትራዎች የተመሰረቱበትን ዓመታት አሳይ።,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1
orchestra,What are years of founding for orchestras that have had more than a single performance?,ከአንድ በላይ አፈፃፀም ላሳዩ ኦርኬስትራዎች የተመሰረቱት ዓመታት ምንድናቸው?,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1
network_1,How many high schoolers are there?,ስንት የሁለተኛ ደረጃ ተማሪዎች አሉ?,SELECT count(*) FROM Highschooler
network_1,Count the number of high schoolers.,የሁለተኛ ደረጃ ተማሪዎችን ቁጥር ይቁጠሩ.,SELECT count(*) FROM Highschooler
network_1,Show the names and grades of each high schooler.,የእያንዳንዱን የሁለተኛ ደረጃ ተማሪ ስም እና ውጤት አሳይ።,"SELECT name ,  grade FROM Highschooler"
network_1,What are the names and grades for each high schooler?,ለእያንዳንዱ የሁለተኛ ደረጃ ተማሪ ስሞች እና ደረጃዎች ምንድ ናቸው?,"SELECT name ,  grade FROM Highschooler"
network_1,Show all the grades of the high schoolers.,የሁለተኛ ደረጃ ተማሪዎችን ሁሉንም ክፍሎች አሳይ።,SELECT grade FROM Highschooler
network_1,What is the grade of each high schooler?,የእያንዳንዱ ሁለተኛ ደረጃ ተማሪ ምን ደረጃ አለው?,SELECT grade FROM Highschooler
network_1,What grade is Kyle in?,ካይል በየትኛው ክፍል ነው ያለው?,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle"""
network_1,Return the grade for the high schooler named Kyle.,ካይል ለተባለው የሁለተኛ ደረጃ ተማሪ ውጤቱን ይመልሱ።,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle"""
network_1,Show the names of all high schoolers in grade 10.,በ10ኛ ክፍል ያሉ የሁለተኛ ደረጃ ተማሪዎችን ስም አሳይ።,SELECT name FROM Highschooler WHERE grade  =  10
network_1,What are the names of all high schoolers in grade 10?,በ10ኛ ክፍል ያሉ ሁሉም የሁለተኛ ደረጃ ተማሪዎች ስም ማን ይባላል?,SELECT name FROM Highschooler WHERE grade  =  10
network_1,Show the ID of the high schooler named Kyle.,ካይል የሚባል የሁለተኛ ደረጃ ተማሪ መታወቂያ አሳይ።,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle"""
network_1,What is Kyle's id?,የካይል መታወቂያ ምንድን ነው?,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle"""
network_1,How many high schoolers are there in grade 9 or 10?,በ9ኛ ወይም 10ኛ ክፍል ስንት የሁለተኛ ደረጃ ተማሪዎች አሉ?,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10
network_1,Count the number of high schoolers in grades 9 or 10.,በ9ኛ እና በ10ኛ ክፍል ያሉ የሁለተኛ ደረጃ ተማሪዎችን ቁጥር ይቁጠሩ።,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10
network_1,Show the number of high schoolers for each grade.,ለእያንዳንዱ ክፍል የሁለተኛ ደረጃ ተማሪዎችን ብዛት አሳይ።,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade"
network_1,How many high schoolers are in each grade?,በእያንዳንዱ ክፍል ስንት የሁለተኛ ደረጃ ተማሪዎች አሉ?,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade"
network_1,Which grade has the most high schoolers?,የትኛው ክፍል ከፍተኛ ሁለተኛ ደረጃ ተማሪዎች አሉት?,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1
network_1,Return the grade that has the greatest number of high schoolers.,ከፍተኛውን የሁለተኛ ደረጃ ተማሪዎች ብዛት ያለውን ክፍል ይመልሱ።,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1
network_1,Show me all grades that have at least 4 students.,ቢያንስ 4 ተማሪዎች ያሏቸውን ሁሉንም ክፍሎች አሳዩኝ።,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4
network_1,Which grades have 4 or more high schoolers?,4 ወይም ከዚያ በላይ የሁለተኛ ደረጃ ተማሪዎች ያሉት የትኞቹ ክፍሎች ናቸው?,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4
network_1,Show the student IDs and numbers of friends corresponding to each.,የተማሪ መታወቂያዎችን እና ከእያንዳንዱ ጋር የሚዛመዱ የጓደኞችን ቁጥሮች ያሳዩ።,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id"
network_1,How many friends does each student have?,እያንዳንዱ ተማሪ ስንት ጓደኞች አሉት?,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id"
network_1,Show the names of high school students and their corresponding number of friends.,የሁለተኛ ደረጃ ተማሪዎችን ስም እና ተዛማጅ የጓደኞቻቸውን ብዛት አሳይ።,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,What are the names of the high schoolers and how many friends does each have?,የሁለተኛ ደረጃ ተማሪዎች ስም እና እያንዳንዳቸው ስንት ጓደኞች አሏቸው?,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,What is the name of the high schooler who has the greatest number of friends?,ከፍተኛ ቁጥር ያላቸው ጓደኞች ያሉት የሁለተኛ ደረጃ ተማሪ ስም ማን ይባላል?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Return the name of the high school student with the most friends.,የሁለተኛ ደረጃ ተማሪውን ስም ከብዙ ጓደኞች ጋር ይመልሱ።,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Show the names of high schoolers who have at least 3 friends.,ቢያንስ 3 ጓደኞች ያሏቸውን የሁለተኛ ደረጃ ተማሪዎችን ስም አሳይ።,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3
network_1,What are the names of high schoolers who have 3 or more friends?,3 ወይም ከዚያ በላይ ጓደኞች ያሏቸው የሁለተኛ ደረጃ ተማሪዎች ስም ማን ይባላል?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3
network_1,Show the names of all of the high schooler Kyle's friends.,የሁለተኛ ደረጃ ተማሪውን የካይል ጓደኞችን ስም አሳይ።,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle"""
network_1,Return the names of friends of the high school student Kyle.,የሁለተኛ ደረጃ ተማሪ ካይል ጓደኞችን ስም ይመልሱ።,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle"""
network_1,How many friends does the high school student Kyle have?,የሁለተኛ ደረጃ ተማሪው ካይል ስንት ጓደኞች አሉት?,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Count the number of friends Kyle has.,ካይል ያላቸውን ጓደኞች ብዛት ይቁጠሩ።,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
network_1,Show ids of all students who do not have any friends.,ምንም ጓደኛ የሌላቸው የሁሉም ተማሪዎች መታወቂያ አሳይ።,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend
network_1,What are the ids of high school students who do not have friends?,ጓደኛ የሌላቸው የሁለተኛ ደረጃ ተማሪዎች መታወቂያ ምንድን ነው?,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend
network_1,Show names of all high school students who do not have any friends.,ጓደኛ የሌላቸውን የሁለተኛ ደረጃ ተማሪዎችን ስም አሳይ።,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id
network_1,What are the names of students who have no friends?,ጓደኛ የሌላቸው ተማሪዎች ስም ማን ይባላል?,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id
network_1,Show the ids of high schoolers who have friends and are also liked by someone else.,ጓደኞች ያሏቸው እና እንዲሁም በሌላ ሰው የተወደዱ የሁለተኛ ደረጃ ተማሪዎችን መታወቂያ ያሳዩ።,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes
network_1,What are the ids of students who both have friends and are liked?,ሁለቱም ጓደኞች ያሏቸው እና የሚወዷቸው ተማሪዎች መታወቂያ ምንድን ናቸው?,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes
network_1,Show name of all students who have some friends and also are liked by someone else.,አንዳንድ ጓደኞች ያሏቸው እና እንዲሁም በሌላ ሰው የተወደዱ ተማሪዎችን ስም ያሳዩ።,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id
network_1,What are the names of high schoolers who both have friends and are liked?,ሁለቱም ጓደኞች ያሏቸው እና የሚወዷቸው የሁለተኛ ደረጃ ተማሪዎች ስም ማን ይባላል?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id
network_1,Count the number of likes for each student id.,ለእያንዳንዱ የተማሪ መታወቂያ የተወደዱ ብዛት ይቁጠሩ።,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id"
network_1,How many likes correspond to each student id?,ከእያንዳንዱ የተማሪ መታወቂያ ጋር ስንት መውደዶች ይዛመዳሉ?,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id"
network_1,"Show the names of high schoolers who have likes, and numbers of likes for each.",መውደዶች ያላቸውን የሁለተኛ ደረጃ ተማሪዎችን ስም እና ለእያንዳንዱ የተወደዱ ቁጥሮች ያሳዩ።,"SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,"What are the names of high schoolers who have likes, and how many likes does each have?",መውደዶች ያሏቸው የሁለተኛ ደረጃ ተማሪዎች ስም ማን ናቸው እና እያንዳንዳቸው ስንት መውደዶች አሏቸው?,"SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
network_1,What is the name of the high schooler who has the greatest number of likes?,ከፍተኛ ቁጥር ያላቸው መውደዶች ያለው የሁለተኛ ደረጃ ተማሪ ስም ማን ይባላል?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Give the name of the student with the most likes.,በጣም የተወደደውን የተማሪውን ስም ስጥ።,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
network_1,Show the names of students who have at least 2 likes.,ቢያንስ 2 መውደዶች ያላቸውን ተማሪዎች ስም አሳይ።,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2
network_1,What are the names of students who have 2 or more likes?,2 ወይም ከዚያ በላይ መውደዶች ያሏቸው ተማሪዎች ስም ማን ይባላል?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2
